title,rating,body,author,date,TextBlob_sentiment,Pysentimiento_sentiment,BERT_sentiment
Impresionante,"5,0 de 5 estrellas","Me encanta esta cafetera, súper fácil de usar y de mantener en condiciones. Cada más cafés que hago en ella más deliciosos están. Eso sí recomiendo usar un café de calidad.",paula jabois limeres,Revisado en España el 1 de agosto de 2024,NEU,POS,POS
Un poco ruidosa,"4,0 de 5 estrellas","La cafetera esta bien hace café correcto, pero a la mañana hace bastante ruido, normal ya que tçiene que moler el café",Xabier,Revisado en España el 17 de junio de 2024,POS,NEU,NEU
Una maravilla,"4,0 de 5 estrellas","La máquina es una maravilla. No es demasiado voluminosa, pero tiene las mismas prestaciones que las del bar...un café sabrosísimo! Además, es muy facil de usar. Estamos encantados. No pongo 5 estrellas porque no me ha llegado el ""kit de bienvenida de los 2 paquetes de café""...",S.L.,Revisado en España el 19 de mayo de 2024,NEU,POS,POS
"Acierto con ""pero"" y medio","4,0 de 5 estrellas","Estoy contento con la cafetera. Por un precio no exagerado y con un uso simple se consiguen cafés muy buenos. ¡Me apetece hacerme un café más que nunca!

No le doy 5 estrellas principalmente por el difusor del vaporizador para calentar la leche, que ha salido disparado varias veces durante su uso. Parece que su junta tórica no hace un apriete suficiente en ciertos casos y cuando se desprende el vapor sin difusor desparrama toda la leche del vaso con riesgo de quemadura. Para evitarlo, ahora, además de limpiar el difusor tras cada uso, cuando caliento leche aseguro con un par de dedos que no se salga de su sitio. ¿Posible elemento defectuoso?

El otro ""pero"" no es relativo a la cafetera directamente y por eso digo ""medio pero"" en el título: compré la cafetera con una promoción de KRUPS (regalo de café y pastillas de limpieza), pero el proceso online que realicé en su web oficial no fue tramitado. Tuve que realizar varias reclamaciones por email al servicio de atención al cliente, para finalmente poder recibirlo en domicilio. Creo que deberían cuidar más la gestión de este tipo de promociones y mejorar la comunicación con los clientes.",Xabi AA,Revisado en España el 3 de diciembre de 2023,NEU,NEU,NEU
Muele el café antes de hacerlo,"4,0 de 5 estrellas",No está mal pero prefiero las cafeteras como las de los bares. Soy de café fuerte,Cliente Amazon. Alicia,Revisado en España el 9 de junio de 2024,NEU,NEU,NEU
Contente,"5,0 de 5 estrellas",Máquina funcione perfecta y valor por dinero,Kurt,Revisado en España el 1 de agosto de 2024,NEU,NEU,POS
Buena maquina,"4,0 de 5 estrellas",Buen producto.no le pongo las 5 estrellas porque le falta poder ponerle café molido.si te gusta el café o descafeinado solo puedes usar uno de ellos si tuviera el compartimento para café molido sería perfecta.,Rubén,Revisado en España el 19 de mayo de 2024,NEU,POS,POS
Perfecto,"5,0 de 5 estrellas",Todo perfecto gracias,Cliente Amazon,Revisado en España el 1 de agosto de 2024,NEU,POS,POS
Excelente,"5,0 de 5 estrellas",Cafetera muy buena. Buen cafe con su crema. La cantidad de cafe que usaba en una semana ahora me dura un mes y mucha mejor calidad. Por ponerle una pega le falta un pequeño compartimento para el cafe descafeinado.,Ccoves,Revisado en España el 29 de junio de 2024,NEU,POS,POS
Fe no me nal,"5,0 de 5 estrellas",Funciona de 10. Cafetera de calidad.,Mikib1,Revisado en España el 23 de julio de 2024,NEU,POS,POS
ÚTIL Y PRÁCTICA,"5,0 de 5 estrellas","Te permite tener café recién hecho
Puedes elegir la intensidad del café, más o menos largo
Puedes calentar la leche también con el dispositivo de la derecha",Pilar Gómez Prieto,Revisado en España el 2 de julio de 2024,NEU,NEU,POS
La eficacia,"5,0 de 5 estrellas",Muy buen producto cumple mis expectativas.,Josè Luis,Revisado en España el 19 de julio de 2024,NEU,POS,POS
maquina cafe superAutomatica krups blanca,"5,0 de 5 estrellas","Compre esta maquina hace 2 3 años. Es buenima tanto el sabor del café su limpieza como lo fácil que es su manejo, si que es verdad que tuve siempre problemas con el tema del espumadera de leche es como que coje mucha presión en segundos y se acaba saliendo la boquilla y casi nunca la gran mayoría no deja espuma tengo que apretar el botón rápido para apagar la función de la espumadera para que no se salga y volver apretar así unas 3 veces para notar algo de espuma en la leche. Yo de normal no suelo usar la espumadera tomo café solo o con leche y el café sale muy bueno no e tenido problemas ninguno con ella no tira mucha agua cuando se tiene que limpiar con lo cual genial, la limpieza te lo pide por luces y se hace rápido con el libro de instrucciones, luego el ruido hace como todas las cafeteras automáticas. El café en grano es mucho mas económico que el molido y ni te digo en comparación con las cápsulas, para mi creo que es mas natural y no tiene tantos procesos un café en grano que te mueles un tu casa que otro que compras ya molido mas saludable y ecológico. Para mi estoy encantada después de 3 años usándola.",Isabel Garcia,Revisado en España el 12 de noviembre de 2023,POS,POS,POS
Sale el café muy bueno,"5,0 de 5 estrellas","Es muy práctica y al moler el café sale muy bueno,",Xavi,Revisado en España el 30 de junio de 2024,NEU,POS,POS
Muy bien,"5,0 de 5 estrellas","Por ahora todo perfecto, la volvería a comprar",Tomeu,Revisado en España el 28 de junio de 2024,NEU,POS,POS
Buen café recién molido,"4,0 de 5 estrellas","Por ahora la cafetera funciona perfectamente, he comprado buen café en grano y el sabor es estupendo. La espumadora también hace su función correctamente. Ya editaría en caso contrario.

El servicio de la empresa de transporte podría mejorar. En teoría llegaba ayer y al llamar a media tarde a la empresa de transportes nos dijeron que debido a una incidencia el reparto se retrasaría un día. Al día siguiente, en lugar de dejar el paquete al vecino (como había indicado dsd un principio), me llaman por tlf y yo estando en el trabajo les digo que dejen el paquete al vecino. Además, lo han traído fuera del horario que había indicado, así que han encontrado al vecino en su casa de milagro. Por tanto, no se entiende para que sirve indicar todas esas preferencias cuando ni se las miran. Una pérdida de tiempo.",Mery,Revisado en España el 26 de septiembre de 2023,NEU,NEU,NEU
El café,"5,0 de 5 estrellas",Lo que me molesta es que hace mucho ruido,Maria Jesús,Revisado en España el 24 de junio de 2024,NEU,NEG,NEG
Pedazo café!!!,"5,0 de 5 estrellas","Café buenísimo, la leche cremita perfecta!!! Muy buena máquina",Sara,Revisado en España el 20 de junio de 2024,NEU,POS,POS
Es Genial,"5,0 de 5 estrellas","Es Genial por practica y fácil, me encanta.",Xaviera Alexa Caballero Cáceres,Revisado en España el 17 de junio de 2024,NEU,POS,POS
Cafetera cómoda y de mantenimiento económico.,"3,0 de 5 estrellas","Lo primero decir que la cafetera, una vez en condiciones es una pasada. Siempre dentro de lo que es y su rango de precio.
Fácil de usar, fácil de limpiar, compacta.. y lo más importante, hace buen café recién molido. Se nota que krups es un fabricante con experiencia.

El problema es que hay un lote (al menos) que presenta un defecto de fabricación. Se puede ver en otros comentarios, por lo que la máquina pide limpieza constantemente, solo deja hacer un café apagando y encendiendo, e inmediatamente después pide limpieza en bucle.
Amazon recogió, reparó y envió la cafetera sin coste en unos 20 dias naturales. No está mal. Aunque creo que si se sabe que tiene ese defecto, no se debería vender así. El tiempo y el estar sin producto lo paga el cliente.
La pieza mala es el flujometro, según el SAT, reemplazado y listo.

Por lo demás, muy contento. No es la más silenciosa, normal en su gama. No tiene pantallitas, normal en su gama.
Y no hace un café muy fuerte de sabor, aunque es solventable moliendo más fino y utilizando un café más potente. El calentador de leche apenas lo utilizo, pero funciona bien y es fácil de limpiar.

Un ""truco"" que tiene es pulsar dos veces el botón de café, y hace dos cafés seguidos, no hay que esperar a que acabe el primero para echarle otro encima.
Y otro ""truco"" es que el aviso de posos llenos lo hace por conteo, aunque no esté lleno, esto es, cuando salga alerta, sacas y metes el cajón, y vuelve a empezar. Sin vaciarlo. Eso sí, cuidado de que no se te acabe llenando.",Pablo,Revisado en España el 31 de marzo de 2023,POS,POS,POS
Correcto (sustituye a la del Sr Clooney).,"4,0 de 5 estrellas","He comprado este producto porque estoy harto del precio de las capsulitas de Nespresso. Con esto del confinamiento nos tomamos 6 cafés al día (3 personas) y eso supone casi 2,40 euros en cafe al día, que a la semana son 16,8, que al mes son..casi 70 euros y al año 840 eurazos!!. Ciao Sr Clooney....

A favor:
El producto llegó bien. En tiempo y sin señales de ser un producto reacondicionado como dicen algunos comentarios.

La puesta en marcha es normal. Hay que dedicar 5 minutitos a leer el apartado de puesta en marcha y sin mayor complicaciones empiezas a hacer tu café. Su uso posterior es bastante simple.

El café es correcto. No entiendo mucho de café, ni soy un sibarita, pero he conseguido que me salga a mi gusto (como el negro del wassap: negro y con cuerpo). He puesto el molinillo en grano fino y con el botón de café cargado sale bastante bien. Para las primeras pruebas estoy utilizando el café intenso que venden en amazon (10 euros dos paquetes).

Mi mujer no nota la diferencia con la nespresso....misión cumplida!!.

Pijaditas que me han gustado:
- te permite calentar la leche con el vapor y hace esa espumita.
- si quiero un té...pues también me sirve para calentar el agua.
- Puedo utilizar los posos para el huerto (tengo entendido que es un buen abono).

Contras:
- tarda un poco más que la nespresso en tenerme el café listo (se toma su tiempo moliendo, calentando el conducto,...). Ponle que 15 segundos más.
- Hace más ruido. No es exagerado, pero se nota.

Sólo falta saber cuanto nos va a durar sin estropearse. Al paso que vamos consumiendo café (180 cafés al mes), en tres meses le hemos hecho una prueba de estrés (como dicen los ingenieros).",edugon,Revisado en España el 9 de mayo de 2020,POS,NEU,NEU
muy buena compra,"5,0 de 5 estrellas",muy buena compra,redbultor,Revisado en España el 10 de junio de 2024,NEU,POS,POS
Muy buena opción,"4,0 de 5 estrellas","Es una máquina muy sencilla de usar,calienta muy rápido y hace un café bueno para el precio de la máquina. Siempre había tenido saeco, la última más del doble de precio que esta y ahora que cambié me parece que es más cómoda de usar y más rápida que la saeco. Si me dura la mitad de lo que me duró la otra ya estaría feliz",Cliente Amazon,Revisado en España el 5 de noviembre de 2023,NEU,POS,POS
Tras mas de 3 años de uso,"4,0 de 5 estrellas","No me voy a extender mucho en detalles técnicos que ya han especificado otras reseñas, simplemente voy a relatar mi experiencia tras mas de 3 años de uso diario (comprada en Febrero 2019), con al menos 3 cafés diarios y muchos días algunos mas. Una cafetera automática de tamaño contenido, simple, que ejerce su función perfectamente, con las funciones básicas (realmente no hace falta mas para un uso casero), muy sencilla de usar, lo único un poco mas laborioso es la autolimpieza, pero vamos leyendo las instrucciones no hay mayor problema, que hace buenos cafés y de manera rápida (40 segundos desde que la enciendes hasta que echa el café). El único problema que me ha dado en estos 3 años es alguna vez puntual que ha molido menos café del debido saliendo demasiado aguado, algo que se ha solucionado solo en siguientes usos, por lo demás todo ha ido perfecto, la molienda, el café, el agua caliente... Incluso compre el accesorio de jarra de leche y también ha funcionado sin problemas.
Tras tres años creo que estoy en posición de poder recomendar esta cafetera, que ademas de funcionar bien esta demostrando durabilidad, cafés recién molidos hechos al momento de manera rápida y sencilla, casi como un bar en casa, todo un lujo.",Raul V.Z.,Revisado en España el 8 de abril de 2022,NEU,POS,POS
"La mejor cafetera que hemos tenido, sin duda.","5,0 de 5 estrellas","Llevábamos tiempo pensando en comprar una cafetera automática, porque hemos tenido Nespresso, Dolce Gusto y alguna otra marca y la verdad a todas les veíamos pegas, por precio de las cápsulas, por tener que andar siempre comprando, porque al poco tiempo nos daban problemas de funcionamiento, porque no hacían el café como queríamos...

En fin, viendo las opiniones de este modelo (y porque aprovechamos una oferta, todo hay que decirlo jaja) nos decidimos, y es la mejor compra que hemos hecho en mucho tiempo. Todo el mundo que viene a casa está deseando hacerse un café por lo cómoda que es. Quizás haya modelos que saquen mejor café, no lo discuto, pero desde el primer momento vimos que era perfecta para nosotros porque solo tienes que poner agua, café en grano y pulsar un par de botones!! Una pasada!!

Lleva un depósito donde cae el café molido que se utiliza, vamos que no tienes que limpiar nada. Yo los echo a las plantas como fertilizante, y me parece mejor opción que tirar las cápsulas a la basura o buscar un sitio donde reciclen.

Otro punto a favor es el ahorro de tiempo y dinero, porque antes siempre estábamos pidiendo cápsulas o yendo a comprarlas, ahora compramos una bolsa de un kilo y nos dura un montón, además de que sale más barato.

Todavía no hemos tenido que limpiarla ni descalcificarla, la tenemos desde principio de verano, más o menos, pero no creo que nos lleve mucho.

En fin, muy contentos con la compra y esperemos que nos dure mucho!",Roberto Martínez,Revisado en España el 21 de septiembre de 2021,NEU,NEU,POS
